OrderID,Date,ProductID,CustomerID,StoreID,Channel,PaymentMethod,PromoType,Quantity,UnitPrice,UnitCost,Sales,Profit
O1000278,2025-01-06,13,2310,38,Online,Credit Card,Clearance,4,80.88,61.79,323.52,76.36
O1000279,2024-08-19,40,1648,17,Online,Cash,Bundle,8,77.42,54.11,619.36,186.48
O1000280,2023-09-15,18,3457,78,Online,Online Payment,None,5,160.26,90.51,801.3,348.75
O1000281,2024-02-27,18,1520,103,Store,Credit Card,Clearance,3,79.35,76.29,238.05,9.18
O1000282,2023-02-01,8,3817,19,Store,Credit Card,Clearance,4,120.99,84.68,483.96,145.24
O1000283,2025-02-10,40,2369,105,Store,Credit Card,Bundle,9,86.66,53.16,779.94,301.5
O1000284,2025-10-04,16,4378,9,Mobile App,Online Payment,Seasonal,5,79.49,43.36,397.45,180.65
O1000285,2025-05-12,7,2420,62,Store,Online Payment,Seasonal,5,118.12,66.43,590.6,258.45
O1000286,2023-12-05,34,3242,87,Online,Credit Card,Seasonal,2,145.08,75.15,290.16,139.86
O1000287,2024-06-13,39,2742,12,Mobile App,Cash,None,3,166.44,99.74,499.32,200.1
O1000288,2025-11-15,9,4865,113,Store,Online Payment,Influencer,4,48.67,25.7,194.68,91.88
O1000289,2024-04-11,24,4392,34,Online,Online Payment,Bundle,2,45.87,25.5,91.74,40.74
O1000290,2025-07-08,37,2265,93,Online,Online Payment,None,4,152.86,88.65,611.44,256.84
O1000291,2024-09-24,27,3546,71,Store,Online Payment,Seasonal,5,133.14,81.53,665.7,258.05
O1000292,2024-06-30,18,1081,44,Mobile App,Cash,None,6,134.15,90.91,804.9,259.44
O1000293,2024-10-03,23,4310,7,Online,Credit Card,Clearance,2,33.58,36.2,67.16,-5.24
O1000294,2023-09-03,5,3081,105,Store,Credit Card,Bundle,3,128.46,82.52,385.38,137.82
O1000295,2024-04-11,40,1933,43,Store,Credit Card,Influencer,4,72.44,43.22,289.76,116.88
O1000296,2023-11-30,21,4447,61,Store,Credit Card,None,2,86.91,48.07,173.82,77.68
O1000297,2025-04-10,2,3856,22,Store,Credit Card,Influencer,4,30.48,20.6,121.92,39.52
O1000298,2024-11-02,14,842,50,Store,Credit Card,Seasonal,2,71.17,44.53,142.34,53.28
O1000299,2024-03-14,17,4806,70,Online,Credit Card,None,3,41.86,23.23,125.58,55.89
O1000300,2025-06-20,40,1422,118,Mobile App,Cash,Seasonal,2,69.88,57.01,139.76,25.74
O1000301,2024-05-11,36,394,105,Store,Credit Card,Clearance,5,70.55,47.5,352.75,115.25
O1000302,2025-11-10,13,1750,114,Store,Credit Card,Bundle,5,79.81,52.99,399.05,134.1
O1000303,2024-10-25,7,2176,108,Store,Online Payment,None,5,121.19,71.75,605.95,247.2
O1000304,2025-08-28,2,380,31,Store,Credit Card,Clearance,3,28.95,20.5,86.85,25.35
O1000305,2025-12-17,23,2982,12,Store,Online Payment,Bundle,4,49.92,34.67,199.68,61.0
O1000306,2023-12-25,18,2171,55,Store,Online Payment,Bundle,3,103.37,74.05,310.11,87.96
O1000307,2023-10-13,21,2929,12,Online,Online Payment,Seasonal,6,77.28,60.31,463.68,101.82
O1000308,2025-07-04,11,2487,82,Online,Credit Card,None,4,182.05,81.13,728.2,403.68
O1000309,2023-09-12,33,2566,88,Mobile App,Cash,Clearance,6,23.61,19.87,141.66,22.44
O1000310,2025-04-04,21,771,90,Store,Credit Card,None,6,88.47,51.65,530.82,220.92
O1000311,2023-07-13,37,4113,1,Store,Credit Card,Seasonal,5,129.89,93.0,649.45,184.45
O1000312,2025-08-11,10,3131,1,Mobile App,Credit Card,None,2,47.22,24.7,94.44,45.04
O1000313,2025-01-25,11,1053,60,Online,Credit Card,None,5,190.96,110.93,954.8,400.15
O1000314,2024-07-25,24,556,51,Store,Online Payment,None,1,52.31,24.65,52.31,27.66
O1000315,2024-05-07,28,4829,80,Mobile App,Credit Card,Seasonal,7,129.63,71.3,907.41,408.31
O1000316,2024-11-29,12,2617,86,Store,Online Payment,None,4,98.04,55.11,392.16,171.72
O1000317,2024-03-01,22,4044,47,Online,Online Payment,Seasonal,1,100.32,57.08,100.32,43.24
O1000318,2024-03-11,21,2403,98,Store,Online Payment,None,4,87.4,54.5,349.6,131.6
O1000319,2023-08-12,27,1466,52,Mobile App,Online Payment,Seasonal,2,129.6,92.57,259.2,74.06
O1000320,2023-06-22,26,1468,83,Online,Credit Card,None,3,62.7,38.19,188.1,73.53
O1000321,2025-09-03,9,164,53,Online,Credit Card,None,2,52.37,24.73,104.74,55.28
O1000322,2025-04-01,5,2740,10,Store,Credit Card,Influencer,5,131.39,97.07,656.95,171.6
O1000323,2024-04-30,11,3605,36,Store,Credit Card,Influencer,5,160.79,97.4,803.95,316.95
O1000324,2025-06-30,6,551,117,Store,Cash,Clearance,5,76.23,70.11,381.15,30.6
O1000325,2024-10-28,22,133,51,Store,Cash,Seasonal,5,102.03,60.6,510.15,207.15
O1000326,2024-10-18,21,833,70,Online,Credit Card,Seasonal,6,79.02,56.52,474.12,135.0
O1000327,2023-05-04,1,2434,97,Store,Credit Card,None,4,89.96,50.57,359.84,157.56
O1000328,2024-08-12,33,2590,66,Store,Online Payment,Bundle,4,24.08,19.73,96.32,17.4
O1000329,2023-04-29,29,2911,101,Online,Credit Card,None,4,32.29,19.19,129.16,52.4
O1000330,2025-01-19,19,4203,17,Online,Cash,Influencer,4,136.03,68.48,544.12,270.2
O1000331,2023-03-15,7,4894,72,Online,Online Payment,Seasonal,2,116.36,68.52,232.72,95.68
O1000332,2024-07-17,7,4490,48,Store,Credit Card,None,7,111.79,64.27,782.53,332.64
O1000333,2024-02-07,38,1570,37,Store,Cash,None,4,66.89,44.63,267.56,89.04
O1000334,2023-05-24,10,2255,47,Store,Cash,None,7,48.83,28.44,341.81,142.73
O1000335,2024-06-02,35,3592,49,Store,Online Payment,None,1,174.48,82.82,174.48,91.66
O1000336,2023-08-08,27,1328,50,Store,Online Payment,Seasonal,3,141.28,79.08,423.84,186.6
O1000337,2023-09-26,25,4772,85,Store,Credit Card,Seasonal,6,52.39,34.11,314.34,109.68
O1000338,2025-09-02,34,630,106,Store,Cash,None,1,168.84,77.69,168.84,91.15
O1000339,2024-01-19,36,2315,57,Online,Online Payment,None,6,91.63,56.84,549.78,208.74
O1000340,2024-03-18,11,3763,68,Store,Credit Card,Seasonal,3,140.29,85.31,420.87,164.94
O1000341,2023-01-07,40,604,15,Online,Cash,Clearance,10,56.71,54.29,567.1,24.2
O1000342,2023-11-26,6,4950,51,Online,Credit Card,None,1,115.89,60.14,115.89,55.75
O1000343,2024-01-20,31,616,80,Online,Cash,Bundle,6,100.01,67.45,600.06,195.36
O1000344,2025-02-27,16,1265,96,Online,Credit Card,None,3,89.04,37.23,267.12,155.43
O1000345,2023-05-11,26,1948,12,Online,Cash,Influencer,2,65.37,37.1,130.74,56.54
O1000346,2025-10-16,34,3214,65,Store,Online Payment,None,4,169.58,94.22,678.32,301.44
O1000347,2023-05-21,18,1623,119,Online,Cash,Influencer,3,120.3,73.89,360.9,139.23
O1000348,2024-12-16,4,2851,51,Store,Credit Card,None,6,75.71,39.13,454.26,219.48
O1000349,2023-01-05,33,1583,39,Online,Credit Card,Influencer,1,32.72,15.35,32.72,17.37
O1000350,2025-06-17,6,1740,85,Store,Cash,None,4,116.51,65.49,466.04,204.08
O1000351,2025-02-02,29,2423,19,Store,Credit Card,Seasonal,1,32.03,18.86,32.03,13.17
O1000352,2025-07-06,18,1480,74,Online,Online Payment,None,4,158.85,75.7,635.4,332.6
O1000353,2025-10-17,19,2687,72,Mobile App,Online Payment,Influencer,2,134.25,80.02,268.5,108.46
O1000354,2025-07-03,11,2087,47,Online,Online Payment,None,5,191.06,80.93,955.3,550.65
O1000355,2024-11-12,21,1328,91,Store,Online Payment,Bundle,3,79.79,54.02,239.37,77.31
O1000356,2025-07-07,8,2017,33,Online,Credit Card,Bundle,4,145.49,87.52,581.96,231.88
O1000357,2023-04-16,10,2202,87,Mobile App,Credit Card,None,2,42.61,22.59,85.22,40.04
O1000358,2024-12-08,19,2433,65,Mobile App,Credit Card,Influencer,3,139.52,72.72,418.56,200.4
O1000359,2025-12-20,32,3259,33,Store,Online Payment,Clearance,3,37.52,34.31,112.56,9.63
O1000360,2024-02-18,21,1455,118,Store,Credit Card,None,4,101.5,57.11,406.0,177.56
O1000361,2025-12-05,36,2785,65,Store,Credit Card,None,1,91.86,42.9,91.86,48.96
O1000362,2024-07-09,11,2175,86,Store,Online Payment,None,3,173.86,88.17,521.58,257.07
O1000363,2024-05-28,1,3776,84,Store,Online Payment,Clearance,2,62.7,57.53,125.4,10.34
O1000364,2023-11-25,13,3104,110,Store,Online Payment,None,5,105.61,55.61,528.05,250.0
O1000365,2023-04-29,5,1371,98,Mobile App,Credit Card,Influencer,4,129.37,98.02,517.48,125.4
O1000366,2025-08-18,21,1081,23,Online,Credit Card,Bundle,6,77.33,47.52,463.98,178.86
O1000367,2025-02-28,40,1884,59,Mobile App,Credit Card,Influencer,6,81.91,53.63,491.46,169.68
O1000368,2024-03-14,20,1757,83,Online,Credit Card,Seasonal,2,36.24,21.47,72.48,29.54
O1000369,2025-11-19,8,2768,1,Online,Credit Card,None,5,182.36,96.89,911.8,427.35
O1000370,2023-07-21,24,1245,34,Online,Online Payment,Seasonal,2,41.19,33.91,82.38,14.56
O1000371,2025-05-03,30,4540,51,Online,Credit Card,None,4,46.27,25.9,185.08,81.48
O1000372,2024-05-10,35,4170,22,Store,Online Payment,Influencer,5,154.53,82.03,772.65,362.5
O1000373,2024-11-15,20,3060,74,Online,Online Payment,None,3,44.63,24.19,133.89,61.32
O1000374,2023-02-10,17,3320,37,Mobile App,Online Payment,Influencer,3,38.95,22.65,116.85,48.9
O1000375,2024-10-31,21,1440,17,Online,Credit Card,Clearance,4,49.17,59.9,196.68,-42.92
O1000376,2025-01-14,9,2798,59,Mobile App,Credit Card,Bundle,5,38.04,23.38,190.2,73.3
O1000377,2025-12-07,5,185,112,Online,Credit Card,Seasonal,4,139.1,96.28,556.4,171.28
O1000378,2024-01-15,31,689,19,Store,Credit Card,None,6,133.59,75.66,801.54,347.58
O1000379,2023-03-22,6,2574,22,Online,Online Payment,None,6,105.24,64.8,631.44,242.64
O1000380,2023-03-09,28,493,14,Mobile App,Credit Card,Clearance,2,99.87,93.83,199.74,12.08
O1000381,2023-06-13,24,4753,19,Mobile App,Credit Card,None,2,58.75,30.21,117.5,57.08
O1000382,2023-11-25,19,3700,52,Store,Credit Card,None,8,146.32,86.68,1170.56,477.12
O1000383,2025-06-29,16,3336,1,Store,Credit Card,None,3,77.68,46.85,233.04,92.49
O1000384,2023-08-02,40,4488,16,Store,Cash,Influencer,7,80.77,42.04,565.39,271.11
O1000385,2023-06-09,32,2123,30,Store,Online Payment,None,2,67.33,32.81,134.66,69.04
O1000386,2023-02-04,7,4304,1,Online,Credit Card,Seasonal,5,117.83,64.33,589.15,267.5
O1000387,2024-02-25,39,385,101,Online,Online Payment,Seasonal,4,137.0,87.32,548.0,198.72
O1000388,2024-10-23,6,4002,37,Online,Cash,Seasonal,4,92.36,67.69,369.44,98.68
O1000389,2023-11-05,33,583,87,Store,Cash,None,8,31.13,20.7,249.04,83.44
O1000390,2024-06-27,18,617,82,Online,Credit Card,None,3,145.46,67.19,436.38,234.81
O1000391,2023-09-24,17,3719,19,Store,Credit Card,None,2,41.63,19.46,83.26,44.34
O1000392,2025-05-26,21,3519,18,Online,Online Payment,None,8,92.52,55.3,740.16,297.76
O1000393,2023-01-29,20,1580,113,Store,Credit Card,Influencer,2,33.39,20.37,66.78,26.04
O1000394,2023-08-08,6,759,60,Online,Online Payment,Clearance,1,66.01,65.97,66.01,0.04
O1000395,2024-09-12,7,1465,77,Online,Cash,Bundle,8,87.26,62.86,698.08,195.2
O1000396,2025-07-12,30,2332,84,Store,Credit Card,Clearance,3,28.42,28.82,85.26,-1.2
O1000397,2024-03-15,28,1155,61,Online,Online Payment,Influencer,4,155.15,86.07,620.6,276.32
O1000398,2023-03-18,16,4677,79,Online,Credit Card,Seasonal,4,64.11,38.34,256.44,103.08
O1000399,2024-08-27,18,4487,16,Online,Online Payment,Seasonal,6,135.35,73.97,812.1,368.28
O1000400,2023-10-24,16,2019,109,Online,Cash,Seasonal,4,70.58,51.24,282.32,77.36
O1000401,2023-11-30,35,1528,107,Online,Credit Card,Influencer,2,150.02,92.57,300.04,114.9
O1000402,2025-10-07,3,990,92,Mobile App,Credit Card,None,2,132.26,83.32,264.52,97.88
O1000403,2025-10-28,27,885,73,Online,Credit Card,Seasonal,7,133.72,83.71,936.04,350.07
O1000404,2023-10-11,13,439,52,Online,Online Payment,Bundle,5,92.32,45.34,461.6,234.9
O1000405,2024-10-10,7,1837,17,Online,Online Payment,None,2,123.01,64.51,246.02,117.0
O1000406,2024-08-15,7,4469,43,Mobile App,Online Payment,Bundle,4,102.06,67.48,408.24,138.32
O1000407,2025-11-19,17,3553,58,Store,Credit Card,None,8,44.08,27.37,352.64,133.68
O1000408,2025-11-03,6,264,94,Store,Credit Card,Influencer,5,101.86,60.7,509.3,205.8
O1000409,2024-01-19,28,2072,5,Online,Credit Card,None,4,137.94,67.84,551.76,280.4
O1000410,2023-01-28,14,1649,52,Mobile App,Cash,None,4,89.57,57.43,358.28,128.56
O1000411,2023-01-03,35,3826,10,Store,Online Payment,Bundle,9,130.5,85.13,1174.5,408.33
O1000412,2023-01-06,6,2625,76,Mobile App,Credit Card,Seasonal,1,83.45,50.49,83.45,32.96
O1000413,2025-05-06,15,3411,23,Store,Credit Card,Seasonal,2,59.71,35.18,119.42,49.06
O1000414,2025-03-21,16,333,61,Online,Credit Card,None,4,87.5,51.7,350.0,143.2
O1000415,2025-06-25,27,1779,52,Store,Credit Card,None,2,141.17,80.56,282.34,121.22
O1000416,2023-06-02,12,1793,64,Store,Cash,Seasonal,2,82.69,53.84,165.38,57.7
O1000417,2023-03-06,7,4376,99,Store,Online Payment,Seasonal,2,96.88,72.21,193.76,49.34
O1000418,2023-07-06,17,3805,22,Online,Cash,None,3,39.52,25.74,118.56,41.34
O1000419,2024-11-16,37,370,81,Store,Cash,None,5,151.68,75.44,758.4,381.2
O1000420,2023-01-10,33,830,45,Online,Credit Card,None,3,35.28,20.29,105.84,44.97
O1000421,2024-12-25,24,3676,83,Online,Online Payment,Seasonal,3,47.83,35.03,143.49,38.4
O1000422,2025-09-01,40,1804,37,Store,Credit Card,Influencer,6,89.83,56.31,538.98,201.12
O1000423,2023-06-09,31,2540,10,Online,Online Payment,Seasonal,5,94.77,74.0,473.85,103.85
O1000424,2025-03-20,31,1911,40,Store,Cash,Seasonal,5,109.89,72.2,549.45,188.45
O1000425,2024-08-28,16,1603,24,Store,Online Payment,Clearance,3,49.13,41.13,147.39,24.0
O1000426,2025-10-31,20,629,63,Online,Credit Card,Seasonal,3,39.59,22.48,118.77,51.33
O1000427,2023-09-24,38,2044,54,Mobile App,Online Payment,Clearance,2,47.33,33.39,94.66,27.88
O1000428,2023-09-06,38,3980,105,Mobile App,Online Payment,None,3,69.95,42.39,209.85,82.68
O1000429,2023-01-19,29,2939,113,Online,Credit Card,Bundle,3,28.24,15.99,84.72,36.75
O1000430,2025-02-11,4,866,21,Online,Credit Card,Bundle,4,73.63,37.0,294.52,146.52
O1000431,2025-08-08,7,1368,76,Store,Online Payment,Seasonal,3,114.62,64.61,343.86,150.03
O1000432,2023-01-21,19,3563,17,Mobile App,Credit Card,None,4,137.24,88.05,548.96,196.76
O1000433,2024-06-22,23,3035,26,Online,Credit Card,Influencer,3,63.6,42.33,190.8,63.81
O1000434,2025-03-04,25,4974,30,Online,Cash,Bundle,5,42.31,33.01,211.55,46.5
O1000435,2025-05-06,11,2651,1,Store,Cash,Bundle,3,128.28,100.66,384.84,82.86
O1000436,2025-10-16,32,4755,55,Mobile App,Credit Card,Seasonal,3,61.25,40.75,183.75,61.5
O1000437,2025-03-03,34,3844,8,Online,Credit Card,None,6,149.98,81.45,899.88,411.18
O1000438,2025-10-05,9,4375,45,Store,Credit Card,Influencer,3,44.31,26.16,132.93,54.45
O1000439,2025-12-25,32,897,22,Online,Online Payment,None,6,71.3,34.86,427.8,218.64
O1000440,2025-10-13,7,1965,119,Store,Credit Card,None,5,126.49,70.69,632.45,279.0
O1000441,2024-04-24,20,1783,76,Mobile App,Online Payment,None,5,45.3,24.28,226.5,105.1
O1000442,2024-03-22,36,504,8,Mobile App,Online Payment,None,1,92.44,42.03,92.44,50.41
O1000443,2024-04-13,13,2554,18,Online,Online Payment,Bundle,2,70.24,56.34,140.48,27.8
O1000444,2025-11-07,28,282,105,Online,Credit Card,None,4,165.16,71.42,660.64,374.96
O1000445,2023-11-05,35,3638,6,Online,Cash,None,3,181.4,102.19,544.2,237.63
O1000446,2025-04-04,20,1340,68,Online,Credit Card,None,3,41.69,24.93,125.07,50.28
O1000447,2024-11-16,35,1681,69,Store,Online Payment,Clearance,7,127.29,94.61,891.03,228.76
O1000448,2023-03-09,26,1227,86,Store,Credit Card,None,2,70.19,37.44,140.38,65.5
O1000449,2024-06-16,21,1529,22,Store,Credit Card,None,4,88.64,54.74,354.56,135.6
O1000450,2023-08-02,5,2294,119,Mobile App,Credit Card,Seasonal,4,147.7,80.5,590.8,268.8
O1000451,2025-03-09,29,4466,27,Online,Cash,None,2,36.42,20.57,72.84,31.7
O1000452,2024-05-05,13,656,12,Mobile App,Credit Card,Clearance,4,59.68,50.56,238.72,36.48
O1000453,2024-01-26,12,545,116,Mobile App,Online Payment,None,4,86.46,54.82,345.84,126.56
O1000454,2023-03-13,37,1590,94,Mobile App,Online Payment,None,3,154.45,95.39,463.35,177.18
O1000455,2023-05-24,14,3637,98,Store,Cash,None,4,96.85,48.2,387.4,194.6
O1000456,2025-04-17,15,3771,109,Store,Online Payment,None,2,72.9,37.39,145.8,71.02
O1000457,2025-08-03,38,4022,101,Online,Credit Card,None,7,68.05,33.53,476.35,241.64
O1000458,2023-11-16,12,3391,118,Online,Credit Card,Seasonal,4,93.49,45.38,373.96,192.44
O1000459,2025-06-26,30,1307,4,Store,Credit Card,Bundle,2,38.78,29.26,77.56,19.04
O1000460,2024-08-27,21,3289,32,Store,Cash,None,5,95.86,57.91,479.3,189.75
O1000461,2024-01-20,3,2186,117,Online,Credit Card,Seasonal,3,127.45,94.04,382.35,100.23
O1000462,2024-05-09,24,3410,60,Store,Cash,None,4,52.84,33.06,211.36,79.12
O1000463,2025-01-26,19,2600,58,Store,Cash,None,3,138.28,72.88,414.84,196.2
O1000464,2025-09-23,30,4656,56,Store,Cash,Clearance,3,36.39,25.56,109.17,32.49
O1000465,2024-06-23,16,3853,11,Store,Credit Card,Influencer,6,76.47,43.43,458.82,198.24
O1000466,2024-01-15,10,4915,66,Store,Credit Card,Bundle,5,32.11,28.99,160.55,15.6
O1000467,2025-04-14,10,4371,38,Online,Cash,Clearance,2,27.55,22.75,55.1,9.6
O1000468,2024-07-29,22,2478,38,Online,Credit Card,Clearance,2,65.14,57.78,130.28,14.72
O1000469,2024-03-03,40,1964,13,Store,Credit Card,None,6,97.39,47.01,584.34,302.28
O1000470,2024-05-18,19,1399,94,Online,Credit Card,Influencer,3,128.37,85.46,385.11,128.73
O1000471,2024-08-10,6,1742,40,Mobile App,Credit Card,None,2,112.97,67.1,225.94,91.74
O1000472,2023-06-03,33,981,62,Mobile App,Online Payment,Influencer,8,34.56,19.77,276.48,118.32
O1000473,2023-03-05,13,1757,16,Online,Credit Card,Seasonal,2,79.54,45.39,159.08,68.3
O1000474,2024-12-29,17,4377,12,Mobile App,Credit Card,Seasonal,4,35.65,25.42,142.6,40.92
O1000475,2023-07-11,34,978,31,Online,Online Payment,None,3,164.78,105.31,494.34,178.41
O1000476,2024-08-05,5,4386,22,Store,Cash,Seasonal,6,114.47,70.09,686.82,266.28
O1000477,2025-05-06,6,279,9,Mobile App,Cash,None,3,117.98,56.72,353.94,183.78
O1000478,2023-08-24,9,818,77,Mobile App,Credit Card,None,5,46.67,30.12,233.35,82.75
O1000479,2024-02-23,16,4446,31,Store,Credit Card,Seasonal,5,74.44,53.14,372.2,106.5
O1000480,2025-12-08,35,2635,70,Store,Cash,Bundle,2,143.1,100.94,286.2,84.32
O1000481,2023-02-08,26,1560,41,Online,Online Payment,None,1,60.54,30.3,60.54,30.24
O1000482,2025-04-08,32,966,91,Mobile App,Credit Card,None,1,71.81,42.31,71.81,29.5
O1000483,2023-07-03,14,56,110,Online,Online Payment,None,3,95.52,52.64,286.56,128.64
O1000484,2025-09-19,17,1029,115,Online,Credit Card,None,7,42.68,25.53,298.76,120.05
O1000485,2024-03-27,17,726,23,Mobile App,Online Payment,None,3,46.38,26.77,139.14,58.83
O1000486,2023-01-08,5,3433,79,Store,Credit Card,None,3,140.34,98.33,421.02,126.03
O1000487,2025-02-25,23,4713,100,Store,Credit Card,None,5,64.06,36.92,320.3,135.7
O1000488,2023-06-11,14,1252,81,Store,Credit Card,None,3,88.7,40.93,266.1,143.31
O1000489,2024-02-03,39,306,99,Store,Credit Card,Seasonal,3,144.15,78.63,432.45,196.56
O1000490,2024-07-04,28,4966,24,Online,Credit Card,Bundle,1,128.82,70.78,128.82,58.04
O1000491,2025-03-27,35,3461,68,Online,Credit Card,Seasonal,4,131.17,82.45,524.68,194.88
O1000492,2024-04-04,8,1981,3,Store,Online Payment,None,5,163.15,88.64,815.75,372.55
O1000493,2025-07-29,5,3905,53,Online,Credit Card,None,6,144.1,91.98,864.6,312.72
O1000494,2024-06-11,18,3482,14,Online,Online Payment,Seasonal,6,112.75,81.59,676.5,186.96
O1000495,2024-01-09,23,3742,49,Mobile App,Online Payment,Bundle,5,56.95,33.74,284.75,116.05
O1000496,2024-01-05,23,846,83,Store,Cash,None,6,61.88,43.2,371.28,112.08
O1000497,2025-05-27,27,1668,110,Online,Cash,None,4,140.42,90.19,561.68,200.92
O1000498,2024-12-29,34,2605,24,Online,Credit Card,Clearance,5,91.43,89.7,457.15,8.65
O1000499,2023-05-20,14,3198,115,Store,Credit Card,Clearance,1,58.97,49.91,58.97,9.06
O1000500,2025-04-02,12,2780,12,Store,Credit Card,Influencer,5,85.46,52.17,427.3,166.45
O1000501,2024-03-31,11,1409,85,Online,Credit Card,Clearance,4,129.11,94.64,516.44,137.88
O1000502,2024-01-18,15,1853,110,Mobile App,Credit Card,None,4,74.49,34.13,297.96,161.44
O1000503,2023-04-17,24,2083,104,Store,Credit Card,Seasonal,4,52.12,24.56,208.48,110.24
O1000504,2025-12-30,33,377,45,Online,Online Payment,None,3,32.86,17.24,98.58,46.86
O1000505,2023-02-27,17,4156,95,Online,Credit Card,Clearance,2,29.09,25.18,58.18,7.82
O1000506,2025-12-28,17,3244,81,Online,Online Payment,None,3,46.44,24.8,139.32,64.92
O1000507,2023-03-12,37,3034,86,Online,Cash,None,5,162.23,95.34,811.15,334.45
O1000508,2024-07-07,14,3829,92,Online,Credit Card,Bundle,2,76.77,45.54,153.54,62.46
O1000509,2023-04-25,7,2343,29,Mobile App,Credit Card,Clearance,5,95.1,56.45,475.5,193.25
O1000510,2024-06-24,14,2942,46,Store,Cash,Seasonal,6,79.94,56.61,479.64,139.98
O1000511,2025-07-04,2,3435,50,Store,Online Payment,Influencer,3,29.46,20.09,88.38,28.11
O1000512,2024-10-08,15,3249,76,Store,Credit Card,Clearance,4,52.38,35.59,209.52,67.16
O1000513,2024-08-18,36,3702,30,Online,Online Payment,Clearance,5,55.91,43.68,279.55,61.15
O1000514,2023-05-11,33,346,17,Online,Credit Card,Seasonal,4,32.0,20.37,128.0,46.52
O1000515,2025-11-04,36,4651,91,Store,Credit Card,Influencer,2,83.8,57.69,167.6,52.22
O1000516,2024-02-16,13,2638,45,Online,Credit Card,Bundle,2,69.11,62.37,138.22,13.48
O1000517,2024-08-12,17,3843,37,Online,Cash,None,3,44.71,20.96,134.13,71.25
O1000518,2025-09-10,34,201,120,Store,Cash,Seasonal,3,137.14,85.56,411.42,154.74
O1000519,2024-11-20,31,2394,85,Store,Online Payment,None,3,125.87,59.62,377.61,198.75
O1000520,2025-03-16,8,2272,85,Online,Cash,Bundle,5,157.23,90.46,786.15,333.85
O1000521,2023-07-22,34,1091,40,Online,Online Payment,None,4,165.92,91.92,663.68,296.0
O1000522,2024-05-19,5,4466,16,Store,Credit Card,None,3,138.52,79.08,415.56,178.32
O1000523,2024-08-15,11,2353,8,Online,Credit Card,Clearance,8,101.5,85.03,812.0,131.76
O1000524,2023-07-12,22,4462,93,Store,Online Payment,Seasonal,3,112.44,60.69,337.32,155.25
O1000525,2024-02-27,27,2200,108,Store,Credit Card,None,6,135.63,87.56,813.78,288.42
O1000526,2025-06-30,32,2961,102,Online,Credit Card,None,4,73.55,41.28,294.2,129.08
O1000527,2025-10-17,30,2996,50,Online,Online Payment,None,3,43.13,27.21,129.39,47.76
O1000528,2025-06-21,12,3170,46,Store,Credit Card,None,7,97.46,61.02,682.22,255.08
O1000529,2025-10-20,15,3128,28,Store,Credit Card,None,3,68.1,44.32,204.3,71.34
O1000530,2025-12-30,29,4011,105,Online,Online Payment,Seasonal,3,28.83,19.55,86.49,27.84
O1000531,2023-08-06,38,1085,65,Store,Credit Card,None,8,63.13,33.71,505.04,235.36
O1000532,2025-07-26,35,3581,14,Online,Cash,None,3,183.61,90.96,550.83,277.95
O1000533,2024-11-10,39,4031,16,Online,Online Payment,Seasonal,6,136.59,94.92,819.54,250.02
O1000534,2025-07-30,28,4099,7,Store,Online Payment,Influencer,3,127.04,88.87,381.12,114.51
